Wall time,Step,Value
1588341801.3349557,2106,0.9200000166893005
1588341801.7272062,2109,0.9100000262260437
1588341802.112177,2111,0.8999999761581421
1588341802.484743,2114,0.9399999976158142
1588341802.6136794,2115,0.8899999856948853
1588341802.9842231,2118,0.9399999976158142
1588341803.2415226,2120,0.8999999761581421
1588341803.625496,2122,0.949999988079071
1588341803.7621307,2123,0.9200000166893005
1588341803.889814,2124,0.9300000071525574
1588341804.4100518,2128,0.949999988079071
1588341805.0595908,2132,0.9399999976158142
1588341805.1852548,2133,0.9200000166893005
1588341805.3089242,2134,0.9200000166893005
1588341805.8198924,2138,0.9200000166893005
1588341805.9473813,2139,0.9200000166893005
1588341806.3308997,2141,0.9100000262260437
1588341806.4505382,2142,0.8799999952316284
1588341806.701898,2144,0.9200000166893005
1588341806.824572,2145,0.9399999976158142
1588341806.9641657,2146,0.9200000166893005
1588341807.2115357,2148,0.9599999785423279
1588341807.3401904,2149,0.9100000262260437
1588341807.7395499,2151,0.9200000166893005
1588341808.1160717,2154,0.9100000262260437
1588341808.3730044,2156,0.9100000262260437
1588341808.4960353,2157,0.9200000166893005
1588341809.3945289,2163,0.9399999976158142
1588341809.5306587,2164,0.9200000166893005
1588341809.673259,2165,0.9200000166893005
1588341810.1818979,2169,0.9399999976158142
1588341810.5858512,2171,0.9100000262260437
1588341810.8331552,2173,0.9700000286102295
1588341811.3850563,2177,0.8899999856948853
1588341812.420737,2184,0.9700000286102295
1588341812.810211,2187,0.9200000166893005
1588341813.0644853,2189,0.9100000262260437
1588341813.4552376,2191,0.9399999976158142
1588341813.57644,2192,0.8799999952316284
1588341814.0782554,2196,0.9300000071525574
1588341814.318612,2198,0.8999999761581421
1588341814.4465513,2199,0.8999999761581421
1588341814.5732138,2200,0.8899999856948853
1588341815.0928657,2203,0.949999988079071
1588341815.2214844,2204,0.8899999856948853
1588341815.603482,2207,0.9399999976158142
1588341815.748711,2208,0.9300000071525574
1588341816.2643518,2211,0.9300000071525574
1588341816.65546,2214,0.9200000166893005
1588341817.1600902,2218,0.9300000071525574
1588341818.044034,2224,0.9200000166893005
1588341818.1655977,2225,0.8799999952316284
1588341818.5346162,2228,0.9599999785423279
1588341818.6609943,2229,0.8799999952316284
1588341819.060796,2231,0.9399999976158142
1588341819.3290722,2233,0.9200000166893005
1588341819.4537735,2234,0.8799999952316284
1588341819.7031052,2236,0.9300000071525574
1588341819.835749,2237,0.9100000262260437
1588341820.0846426,2239,0.8600000143051147
1588341820.2069254,2240,0.9100000262260437
1588341820.4679277,2241,0.8899999856948853
1588341820.5907452,2242,0.9100000262260437
1588341820.8317685,2244,0.9399999976158142
1588341821.0980241,2246,0.9399999976158142
1588341821.2246861,2247,0.9399999976158142
1588341821.8954875,2251,0.8999999761581421
1588341822.0226429,2252,0.8899999856948853
1588341822.2775416,2254,0.949999988079071
1588341822.6497974,2257,0.8999999761581421
1588341822.9138224,2259,0.949999988079071
1588341823.4406188,2262,0.8700000047683716
1588341825.1370602,2274,0.8899999856948853
1588341825.6678143,2278,0.9200000166893005
1588341826.1870625,2281,0.8999999761581421
1588341826.8243506,2286,0.9300000071525574
1588341827.0986147,2288,0.9300000071525574
1588341827.64337,2291,0.9100000262260437
1588341828.4920554,2297,0.8999999761581421
1588341828.6097777,2298,0.9300000071525574
1588341828.874057,2300,0.9300000071525574
1588341829.4526856,2303,0.9200000166893005
1588341829.8236942,2306,0.9399999976158142
1588341829.9533796,2307,0.8999999761581421
1588341830.087988,2308,0.9100000262260437
1588341831.4634242,2317,0.9200000166893005
1588341831.5901108,2318,0.949999988079071
1588341831.7476637,2319,0.9300000071525574
1588341831.887291,2320,0.8999999761581421
1588341832.301743,2322,0.9300000071525574
1588341832.567009,2324,0.949999988079071
1588341832.9515214,2327,0.9800000190734863
1588341833.8132694,2332,0.9399999976158142
1588341834.1230407,2334,0.9399999976158142
1588341834.2702298,2335,0.8899999856948853
1588341834.4022794,2336,0.8799999952316284
1588341834.5319326,2337,0.9800000190734863
1588341835.8525622,2345,0.949999988079071
1588341837.4578674,2354,0.9200000166893005
1588341838.1122422,2359,0.9300000071525574
1588341839.4191244,2367,0.8899999856948853
1588341839.5472653,2368,0.9100000262260437
1588341840.1053052,2371,0.8700000047683716
1588341840.6031308,2375,0.9300000071525574
1588341840.987823,2378,0.8799999952316284
1588341841.6396236,2382,0.9700000286102295
1588341842.0056455,2385,0.9200000166893005
1588341842.3863382,2388,0.9300000071525574
1588341842.508098,2389,0.9200000166893005
1588341842.6257458,2390,0.8999999761581421
1588341842.994461,2392,0.9100000262260437
1588341844.0133545,2400,0.9100000262260437
1588341844.398596,2402,0.8899999856948853
1588341844.6389532,2404,0.9399999976158142
1588341844.8813038,2406,0.8899999856948853
1588341845.617874,2411,0.8899999856948853
1588341846.2294836,2416,0.949999988079071
1588341847.3875592,2424,0.9100000262260437
1588341847.5073874,2425,0.9300000071525574
1588341847.6290631,2426,0.8899999856948853
1588341848.155548,2430,0.8999999761581421
1588341848.6668448,2433,0.8799999952316284
1588341849.0323792,2436,0.9399999976158142
1588341850.204914,2444,0.9100000262260437
1588341850.5423527,2446,0.949999988079071
1588341851.0964315,2450,0.8999999761581421
1588341851.368945,2451,0.8999999761581421
1588341851.5245001,2452,0.9399999976158142
1588341851.6840756,2453,0.9700000286102295
1588341851.9509256,2455,0.9300000071525574
1588341852.2181969,2457,0.8399999737739563
1588341852.6057444,2460,0.8799999952316284
1588341853.1921606,2463,0.9100000262260437
1588341853.3120408,2464,0.9200000166893005
1588341853.5951257,2466,0.8999999761581421
1588341853.8929622,2468,0.8700000047683716
1588341855.0798423,2475,0.8899999856948853
1588341855.6331625,2479,0.9700000286102295
1588341856.0795379,2481,0.9599999785423279
1588341856.3567665,2483,0.8899999856948853
1588341856.6210606,2485,0.9599999785423279
1588341856.754702,2486,0.8799999952316284
1588341857.0386534,2488,0.8899999856948853
1588341857.62648,2491,0.9399999976158142
1588341857.8997476,2493,0.9800000190734863
1588341858.3046954,2496,0.9100000262260437
1588341858.5954273,2498,0.9200000166893005
1588341859.1198437,2501,0.9599999785423279
1588341859.301327,2502,0.8999999761581421
1588341859.4908588,2503,0.9599999785423279
1588341861.029654,2513,0.8799999952316284
1588341861.1877456,2514,0.8799999952316284
1588341861.4870973,2516,0.8899999856948853
1588341861.6462562,2517,0.8799999952316284
1588341861.779869,2518,0.8899999856948853
1588341861.899273,2519,0.9800000190734863
1588341862.4353552,2522,0.9399999976158142
1588341862.574949,2523,0.9399999976158142
1588341862.8265877,2525,1.0
1588341863.2354662,2528,0.8799999952316284
1588341863.5043736,2530,0.9200000166893005
1588341863.931659,2532,0.9100000262260437
1588341864.1786647,2534,0.9100000262260437
1588341865.456661,2543,0.9200000166893005
1588341865.5823696,2544,0.8399999737739563
1588341865.98127,2547,0.8899999856948853
1588341866.3173985,2549,0.9100000262260437
1588341866.7009237,2551,0.9200000166893005
1588341866.975093,2553,0.8999999761581421
1588341867.2192483,2555,0.9700000286102295
1588341867.348891,2556,0.8799999952316284
1588341867.72688,2559,0.9399999976158142
1588341868.5794308,2565,0.9200000166893005
1588341868.705063,2566,0.8999999761581421
1588341869.256667,2570,0.9300000071525574
1588341869.8291605,2573,0.949999988079071
1588341870.2796023,2576,0.8999999761581421
1588341870.5429058,2578,0.9200000166893005
1588341870.668579,2579,0.8999999761581421
1588341871.4191265,2583,0.9300000071525574
1588341872.0095112,2587,0.9200000166893005
1588341872.457851,2590,0.8999999761581421
1588341872.7422779,2591,0.9200000166893005
1588341872.9761796,2592,0.9300000071525574
1588341873.1038718,2593,0.9300000071525574
1588341873.4833047,2596,0.9200000166893005
1588341874.0284786,2600,0.9100000262260437
1588341874.5436301,2602,0.9300000071525574
1588341875.0708058,2606,0.8999999761581421
1588341875.1884568,2607,0.9100000262260437
1588341875.4375563,2609,0.9100000262260437
1588341875.5551057,2610,0.9300000071525574
1588341876.331997,2615,0.9599999785423279
1588341876.7105331,2618,0.9399999976158142
1588341876.8406396,2619,0.9399999976158142
1588341877.236442,2621,0.9399999976158142
1588341877.495749,2623,0.8999999761581421
1588341877.7580466,2625,0.9200000166893005
1588341877.8837428,2626,0.9100000262260437
1588341878.2642903,2629,0.9200000166893005
1588341878.3880353,2630,0.8899999856948853
1588341878.7610624,2632,0.9100000262260437
1588341879.1777444,2635,0.9200000166893005
1588341879.303428,2636,0.9399999976158142
1588341879.5537744,2638,0.9300000071525574
1588341880.487985,2644,0.9399999976158142
1588341880.870964,2647,0.8899999856948853
1588341881.236014,2650,0.9200000166893005
1588341881.5042665,2651,0.8899999856948853
1588341882.0486157,2655,0.9300000071525574
1588341882.9579158,2661,0.949999988079071
1588341884.9258304,2674,0.9200000166893005
1588341885.5064826,2678,0.9300000071525574
1588341885.747804,2680,0.9599999785423279
1588341886.5811474,2685,0.9300000071525574
1588341886.9856403,2688,0.9599999785423279
1588341887.2678525,2690,0.9200000166893005
1588341887.9315684,2694,0.8899999856948853
1588341888.5875638,2699,0.9200000166893005
1588341889.2338347,2703,0.9200000166893005
1588341889.7575626,2707,0.9399999976158142
1588341890.1461964,2710,0.8700000047683716
1588341891.4586937,2719,0.9200000166893005
1588341892.356222,2725,0.9300000071525574
1588341893.7670968,2735,0.9100000262260437
1588341893.899741,2736,0.9100000262260437
1588341894.0303926,2737,0.9599999785423279
1588341894.4254887,2740,0.9399999976158142
1588341894.695254,2741,0.9100000262260437
1588341895.329644,2746,0.9100000262260437
1588341895.5984678,2748,0.949999988079071
1588341896.2511728,2752,0.9100000262260437
1588341896.385528,2753,0.9300000071525574
1588341896.5128193,2754,0.949999988079071
1588341896.636516,2755,0.9100000262260437
1588341896.770065,2756,0.9200000166893005
1588341896.907265,2757,0.949999988079071
1588341897.048867,2758,0.9800000190734863
1588341898.2119713,2766,0.9300000071525574
1588341898.6034214,2769,0.949999988079071
1588341899.5396552,2775,0.9100000262260437
1588341900.1455636,2779,0.8799999952316284
1588341901.7180653,2789,0.8899999856948853
1588341901.8477113,2790,0.949999988079071
1588341902.1309552,2791,0.949999988079071
1588341903.1122797,2798,0.9300000071525574
1588341903.9788587,2803,0.9100000262260437
1588341904.3997393,2806,0.8999999761581421
1588341904.6716988,2808,0.949999988079071
1588341904.83779,2809,0.8799999952316284
1588341904.9933457,2810,0.9300000071525574
1588341905.3169272,2811,0.9300000071525574
1588341905.8884523,2815,0.8799999952316284
1588341907.20806,2823,0.9399999976158142
1588341907.3706248,2824,0.9200000166893005
1588341907.801066,2827,0.9100000262260437
1588341908.1088538,2829,0.949999988079071
1588341908.2465107,2830,0.9100000262260437
1588341908.710277,2832,0.949999988079071
1588341909.4527617,2837,0.9200000166893005
1588341910.6015897,2844,0.8999999761581421
1588341910.855606,2846,0.949999988079071
1588341911.2965114,2849,0.949999988079071
1588341911.686468,2851,0.9100000262260437
1588341912.4552894,2856,0.9300000071525574
1588341912.9021282,2859,0.8799999952316284
1588341913.514999,2862,0.949999988079071
1588341914.905212,2871,0.8799999952316284
1588341915.0418184,2872,0.8700000047683716
1588341915.4319186,2875,0.9300000071525574
1588341915.8837378,2878,0.9599999785423279
1588341916.1363258,2880,0.9200000166893005
1588341916.4102488,2881,0.8999999761581421
1588341917.2222462,2887,0.8799999952316284
1588341917.6557631,2890,0.949999988079071
1588341917.9210532,2891,0.8600000143051147
1588341918.1744037,2893,0.949999988079071
1588341918.561372,2896,0.9100000262260437
1588341918.8233929,2898,0.9100000262260437
1588341919.089349,2900,0.9399999976158142
1588341919.6313815,2903,0.9300000071525574
1588341919.7690136,2904,0.9200000166893005
1588341919.9206345,2905,0.9100000262260437
1588341921.0192404,2912,0.949999988079071
1588341921.7517316,2917,0.9300000071525574
1588341922.0635655,2919,0.949999988079071
1588341922.21349,2920,0.9399999976158142
1588341922.4698389,2921,0.9200000166893005
1588341923.113627,2925,0.8999999761581421
1588341923.268212,2926,0.9599999785423279
1588341924.101741,2931,0.9200000166893005
1588341924.2354991,2932,0.9100000262260437
1588341924.8314407,2936,0.9100000262260437
1588341925.2123964,2939,0.9599999785423279
1588341925.34518,2940,0.949999988079071
1588341925.7537127,2942,0.9300000071525574
1588341926.649949,2949,0.9599999785423279
1588341926.771616,2950,0.8999999761581421
1588341927.5637207,2955,0.9100000262260437
1588341929.3125818,2967,0.9399999976158142
1588341930.123778,2972,0.8899999856948853
1588341930.3691473,2974,0.949999988079071
1588341930.4908216,2975,0.9200000166893005
1588341930.8837757,2978,0.8899999856948853
1588341931.0174882,2979,0.9599999785423279
1588341932.34779,2988,0.949999988079071
1588341933.2773125,2994,0.9300000071525574
1588341933.7961535,2998,0.9399999976158142
1588341933.9197562,2999,0.949999988079071
